,name,y_true,y_pred
366,GCN,1,2
367,GCN,1,2
368,GCN,1,2
369,GCN,1,2
370,GCN,0,2
371,GCN,2,2
372,GCN,1,2
373,GCN,3,2
374,GCN,2,2
375,GCN,3,2
376,GCN,2,2
377,GCN,3,2
378,GCN,4,2
379,GCN,3,2
380,GCN,2,2
381,GCN,2,2
382,GCN,2,2
383,GCN,3,2
384,GCN,1,2
385,GCN,3,2
386,GCN,1,2
387,GCN,2,2
388,GCN,3,2
389,GCN,2,2
390,GCN,3,2
391,GCN,3,2
392,GCN,3,2
393,GCN,1,2
394,GCN,1,2
395,GCN,2,2
396,GCN,1,2
397,GCN,0,2
398,GCN,1,2
399,GCN,1,2
400,GCN,0,2
401,GCN,2,2
402,GCN,4,2
403,GCN,2,2
404,GCN,1,2
405,GCN,3,2
406,GCN,0,2
407,GCN,2,2
408,GCN,2,2
409,GCN,0,2
410,GCN,3,2
411,GCN,2,2
412,GCN,2,2
413,GCN,1,2
414,GCN,0,2
415,GCN,2,2
416,GCN,1,2
417,GCN,3,2
418,GCN,2,2
419,GCN,3,2
420,GCN,2,2
421,GCN,3,2
422,GCN,0,2
423,GCN,2,2
424,GCN,3,2
425,GCN,3,2
426,GCN,1,2
427,GCN,3,2
428,GCN,5,2
429,GCN,2,2
430,GCN,2,2
431,GCN,5,2
432,GCN,3,2
433,GCN,2,2
434,GCN,1,2
435,GCN,1,2
436,GCN,1,2
437,GCN,1,2
438,GCN,2,2
439,GCN,3,2
440,GCN,4,2
441,GCN,1,2
442,GCN,1,2
443,GCN,3,2
444,GCN,4,2
445,GCN,3,2
446,GCN,1,2
447,GCN,1,2
448,GCN,3,2
449,GCN,3,2
450,GCN,3,2
451,GCN,1,2
452,GCN,1,2
453,GCN,3,2
454,GCN,1,2
455,GCN,3,2
456,GCN,2,2
457,GCN,1,2
458,GCN,1,2
459,GCN,2,2
460,GCN,3,2
461,GCN,3,2
462,GCN,1,2
463,GCN,3,2
464,GCN,1,2
465,GCN,2,2
466,GCN,3,2
467,GCN,2,2
468,GCN,1,2
469,GCN,1,2
470,GCN,2,2
471,GCN,2,2
472,GCN,2,2
473,GCN,1,2
474,GCN,2,2
475,GCN,2,2
476,GCN,2,2
477,GCN,1,2
478,GCN,0,2
479,GCN,1,2
480,GCN,0,2
481,GCN,3,2
482,GCN,1,2
483,GCN,1,2
484,GCN,1,2
485,GCN,1,2
486,GCN,2,2
487,GCN,1,2
488,GCN,1,2
489,GCN,1,2
490,GCN,3,2
491,GCN,3,2
492,GCN,2,2
493,GCN,3,2
494,GCN,1,2
495,GCN,1,2
496,GCN,1,2
497,GCN,2,2
498,GCN,0,2
499,GCN,1,2
500,GCN,1,2
501,GCN,1,2
502,GCN,1,2
503,GCN,0,1
504,GCN,2,2
505,GCN,1,2
506,GCN,3,2
507,GCN,1,2
508,GCN,3,2
509,GCN,2,2
510,GCN,1,2
511,GCN,1,2
512,GCN,0,2
513,GCN,2,2
514,GCN,2,2
515,GCN,2,2
516,GCN,2,2
517,GCN,1,2
518,GCN,1,2
519,GCN,3,2
520,GCN,0,2
521,GCN,1,2
522,GCN,0,2
523,GCN,1,2
524,GCN,1,2
525,GCN,2,2
526,GCN,3,2
527,GCN,2,2
528,GCN,3,2
529,GCN,1,2
530,GCN,2,2
531,GCN,3,2
532,GCN,2,2
533,GCN,2,2
534,GCN,2,2
535,GCN,4,2
536,GCN,2,2
537,GCN,3,2
538,GCN,3,2
539,GCN,3,2
540,GCN,2,2
541,GCN,1,2
542,GCN,3,2
543,GCN,0,2
544,GCN,1,2
545,GCN,2,2
546,GCN,3,2
547,GCN,2,2
548,GCN,3,2
549,GCN,3,2
550,GCN,2,2
551,GCN,1,2
552,GCN,0,2
553,GCN,2,2
554,GCN,0,2
555,GCN,3,2
556,GCN,1,2
557,GCN,1,2
558,GCN,3,2
559,GCN,1,2
560,GCN,2,2
561,GCN,1,2
562,GCN,1,2
563,GCN,0,2
564,GCN,2,2
565,GCN,2,2
566,GCN,2,2
567,GCN,0,2
568,GCN,4,2
569,GCN,3,2
570,GCN,2,2
571,GCN,3,2
572,GCN,0,2
573,GCN,3,2
574,GCN,2,2
575,GCN,3,2
576,GCN,2,2
577,GCN,2,2
578,GCN,2,2
579,GCN,3,2
580,GCN,1,2
581,GCN,2,2
582,GCN,2,2
583,GCN,0,2
584,GCN,1,2
585,GCN,1,2
586,GCN,4,2
587,GCN,2,2
588,GCN,2,2
589,GCN,2,2
590,GCN,4,2
591,GCN,2,2
592,GCN,2,2
593,GCN,2,2
594,GCN,2,2
595,GCN,2,2
596,GCN,2,2
597,GCN,2,2
598,GCN,3,2
599,GCN,1,2
600,GCN,1,2
601,GCN,2,2
602,GCN,1,2
603,GCN,2,2
604,GCN,1,2
605,GCN,1,2
606,GCN,1,2
607,GCN,2,2
608,GCN,2,2
609,GCN,3,2
610,GCN,1,2
611,GCN,1,2
612,GCN,2,2
613,GCN,2,2
614,GCN,2,2
615,GCN,2,2
616,GCN,1,2
617,GCN,2,2
618,GCN,2,2
619,GCN,2,2
620,GCN,4,2
621,GCN,1,2
622,GCN,1,2
623,GCN,2,2
624,GCN,2,2
625,GCN,4,2
626,GCN,1,2
627,GCN,1,2
628,GCN,1,2
629,GCN,3,2
630,GCN,4,2
631,GCN,0,2
632,GCN,1,2
633,GCN,1,2
634,GCN,2,2
635,GCN,1,2
636,GCN,3,2
637,GCN,2,2
638,GCN,2,2
639,GCN,4,2
640,GCN,1,2
641,GCN,4,2
642,GCN,2,2
643,GCN,2,2
644,GCN,1,2
645,GCN,2,2
646,GCN,1,2
647,GCN,1,2
648,GCN,1,2
649,GCN,2,2
650,GCN,1,2
651,GCN,2,2
652,GCN,2,2
653,GCN,1,2
654,GCN,3,2
655,GCN,2,2
656,GCN,1,2
657,GCN,2,2
658,GCN,1,2
659,GCN,1,2
660,GCN,1,2
661,GCN,2,2
662,GCN,1,2
663,GCN,4,2
664,GCN,1,2
665,GCN,3,2
666,GCN,2,2
667,GCN,1,2
668,GCN,2,2
669,GCN,2,2
670,GCN,2,2
671,GCN,2,2
672,GCN,1,2
673,GCN,2,2
674,GCN,2,2
675,GCN,2,2
676,GCN,0,2
677,GCN,3,2
678,GCN,3,2
679,GCN,2,2
680,GCN,3,2
681,GCN,3,2
682,GCN,3,2
683,GCN,1,2
684,GCN,1,2
685,GCN,1,2
686,GCN,0,2
687,GCN,1,2
688,GCN,2,2
689,GCN,3,2
690,GCN,2,2
691,GCN,0,2
692,GCN,2,2
693,GCN,3,2
694,GCN,2,2
695,GCN,2,2
696,GCN,1,2
697,GCN,2,2
698,GCN,2,2
699,GCN,2,2
700,GCN,2,2
701,GCN,2,2
702,GCN,1,2
703,GCN,1,2
704,GCN,2,2
705,GCN,3,2
706,GCN,1,2
707,GCN,2,2
708,GCN,3,2
709,GCN,3,2
710,GCN,0,2
711,GCN,2,2
712,GCN,3,2
713,GCN,4,2
714,GCN,3,2
715,GCN,3,2
716,GCN,2,2
717,GCN,3,2
718,GCN,1,2
719,GCN,1,2
720,GCN,0,2
721,GCN,0,2
722,GCN,3,2
723,GCN,1,2
724,GCN,2,2
725,GCN,0,2
726,GCN,1,2
727,GCN,3,2
728,GCN,4,2
729,GCN,2,2
730,GCN,2,2
731,GCN,3,2
732,GCN,1,2
733,GCN,3,2
734,GCN,3,2
735,GCN,2,2
736,GCN,2,2
737,GCN,3,2
738,GCN,3,2
739,GCN,1,2
740,GCN,1,2
741,GCN,3,2
742,GCN,1,2
743,GCN,3,2
744,GCN,3,2
745,GCN,1,2
746,GCN,1,2
747,GCN,1,2
748,GCN,2,2
749,GCN,3,2
750,GCN,3,2
751,GCN,1,2
752,GCN,2,2
753,GCN,2,2
754,GCN,1,2
755,GCN,2,2
756,GCN,1,2
757,GCN,3,2
758,GCN,3,2
759,GCN,2,2
760,GCN,1,2
761,GCN,2,2
762,GCN,0,2
763,GCN,2,2
764,GCN,2,2
765,GCN,1,2
766,GCN,2,2
767,GCN,1,2
768,GCN,2,2
769,GCN,1,2
770,GCN,2,2
771,GCN,1,2
772,GCN,1,2
773,GCN,1,2
774,GCN,0,2
775,GCN,2,2
776,GCN,1,2
777,GCN,1,2
778,GCN,3,2
779,GCN,1,2
780,GCN,2,2
781,GCN,1,2
782,GCN,1,2
783,GCN,2,2
784,GCN,3,2
785,GCN,3,2
786,GCN,2,2
787,GCN,2,2
788,GCN,1,2
789,GCN,1,2
790,GCN,1,2
791,GCN,1,2
792,GCN,1,2
793,GCN,3,2
794,GCN,1,2
795,GCN,1,2
796,GCN,1,2
797,GCN,1,2
798,GCN,1,2
799,GCN,3,2
800,GCN,1,2
801,GCN,1,2
802,GCN,1,2
803,GCN,2,2
804,GCN,1,2
805,GCN,1,2
806,GCN,2,2
807,GCN,3,2
808,GCN,1,2
809,GCN,1,2
810,GCN,2,2
811,GCN,1,2
812,GCN,2,2
813,GCN,2,2
814,GCN,0,2
815,GCN,1,2
816,GCN,2,2
817,GCN,3,2
818,GCN,0,2
819,GCN,3,2
820,GCN,2,2
821,GCN,3,2
822,GCN,3,2
823,GCN,0,2
824,GCN,2,2
825,GCN,0,2
826,GCN,1,2
827,GCN,1,2
828,GCN,3,2
829,GCN,0,2
830,GCN,1,2
831,GCN,1,2
832,GCN,2,2
833,GCN,4,2
834,GCN,1,2
835,GCN,1,2
836,GCN,3,2
837,GCN,1,2
838,GCN,3,2
839,GCN,2,2
840,GCN,1,2
841,GCN,2,2
842,GCN,3,2
843,GCN,3,2
844,GCN,1,2
845,GCN,1,2
846,GCN,2,2
847,GCN,3,2
848,GCN,0,2
849,GCN,1,2
850,GCN,3,2
851,GCN,1,2
852,GCN,3,2
853,GCN,2,2
854,GCN,1,2
855,GCN,2,2
856,GCN,1,2
857,GCN,0,2
858,GCN,1,2
859,GCN,3,2
860,GCN,2,2
861,GCN,1,2
862,GCN,2,2
863,GCN,2,2
864,GCN,0,2
865,GCN,0,2
866,GCN,1,2
867,GCN,3,2
868,GCN,1,2
869,GCN,3,2
870,GCN,2,2
871,GCN,2,2
872,GCN,3,2
873,GCN,3,2
874,GCN,2,2
875,GCN,0,2
876,GCN,2,2
877,GCN,3,2
878,GCN,3,2
879,GCN,1,2
880,GCN,3,2
881,GCN,2,2
882,GCN,2,2
883,GCN,2,2
884,GCN,2,2
885,GCN,1,2
886,GCN,2,2
887,GCN,2,2
888,GCN,1,2
889,GCN,1,2
890,GCN,2,2
891,GCN,1,2
892,GCN,0,2
893,GCN,1,2
894,GCN,2,2
895,GCN,3,2
896,GCN,1,2
897,GCN,1,2
898,GCN,1,2
899,GCN,1,2
900,GCN,2,2
901,GCN,2,2
902,GCN,3,2
903,GCN,1,2
904,GCN,5,2
905,GCN,1,2
906,GCN,4,2
907,GCN,2,2
908,GCN,2,2
909,GCN,1,2
910,GCN,0,2
911,GCN,4,2
912,GCN,2,2
913,GCN,1,2
914,GCN,1,2
915,GCN,3,2
916,GCN,1,2
917,GCN,1,2
918,GCN,1,2
919,GCN,5,2
920,GCN,2,2
921,GCN,0,2
922,GCN,2,2
923,GCN,1,2
924,GCN,3,2
925,GCN,1,2
926,GCN,0,2
927,GCN,2,2
928,GCN,1,2
929,GCN,1,2
930,GCN,2,2
931,GCN,1,2
932,GCN,4,2
933,GCN,5,2
934,GCN,4,2
935,GCN,4,2
936,GCN,3,2
937,GCN,2,2
938,GCN,3,2
939,GCN,2,2
940,GCN,1,2
941,GCN,2,2
942,GCN,1,2
943,GCN,1,2
944,GCN,3,2
945,GCN,2,2
946,GCN,1,2
947,GCN,1,2
948,GCN,3,2
949,GCN,3,2
950,GCN,2,2
951,GCN,1,2
952,GCN,1,2
953,GCN,1,2
954,GCN,2,2
955,GCN,1,2
956,GCN,1,2
957,GCN,1,2
958,GCN,1,2
959,GCN,2,2
960,GCN,1,2
961,GCN,1,2
962,GCN,3,2
963,GCN,3,2
964,GCN,2,2
965,GCN,3,2
966,GCN,4,2
967,GCN,2,2
968,GCN,3,2
969,GCN,3,2
970,GCN,3,2
971,GCN,2,2
972,GCN,2,2
973,GCN,3,2
974,GCN,1,2
975,GCN,1,2
976,GCN,2,2
977,GCN,1,2
978,GCN,0,2
979,GCN,1,2
980,GCN,0,2
981,GCN,1,2
982,GCN,2,2
983,GCN,1,2
984,GCN,1,2
985,GCN,1,2
986,GCN,4,2
987,GCN,3,2
988,GCN,2,2
989,GCN,1,2
990,GCN,2,2
991,GCN,2,2
992,GCN,1,2
993,GCN,2,2
994,GCN,2,2
995,GCN,2,2
996,GCN,2,2
997,GCN,2,2
998,GCN,0,2
999,GCN,0,2
1000,GCN,1,2
1001,GCN,2,2
1002,GCN,2,2
1003,GCN,3,2
1004,GCN,0,2
1005,GCN,0,2
1006,GCN,4,2
1007,GCN,5,2
1008,GCN,3,2
1009,GCN,3,2
1010,GCN,2,2
1011,GCN,5,2
1012,GCN,3,2
1013,GCN,2,2
1014,GCN,3,2
1015,GCN,1,2
1016,GCN,1,2
1017,GCN,3,2
1018,GCN,3,2
1019,GCN,4,2
1020,GCN,2,2
1021,GCN,2,2
1022,GCN,3,2
1023,GCN,4,2
1024,GCN,2,2
1025,GCN,2,2
1026,GCN,3,2
1027,GCN,4,2
1028,GCN,3,2
1029,GCN,1,2
1030,GCN,1,2
1031,GCN,3,2
1032,GCN,2,2
1033,GCN,4,2
1034,GCN,1,2
1035,GCN,3,2
1036,GCN,1,2
1037,GCN,2,2
1038,GCN,1,2
1039,GCN,3,2
1040,GCN,2,2
1041,GCN,1,2
1042,GCN,2,2
1043,GCN,1,2
1044,GCN,1,2
1045,GCN,1,2
1046,GCN,1,2
1047,GCN,2,2
1048,GCN,3,2
1049,GCN,1,2
1050,GCN,2,2
1051,GCN,1,2
1052,GCN,2,2
1053,GCN,2,2
1054,GCN,3,2
1055,GCN,3,2
1056,GCN,1,2
1057,GCN,4,2
1058,GCN,2,2
1059,GCN,2,2
1060,GCN,1,2
1061,GCN,4,2
1062,GCN,3,2
1063,GCN,2,2
1064,GCN,1,2
1065,GCN,3,2
1066,GCN,1,2
1067,GCN,1,2
1068,GCN,3,2
1069,GCN,2,2
1070,GCN,1,2
1071,GCN,1,2
1072,GCN,1,2
1073,GCN,1,2
1074,GCN,3,2
1075,GCN,2,2
1076,GCN,2,2
1077,GCN,2,2
1078,GCN,1,2
1079,GCN,3,2
1080,GCN,2,2
1081,GCN,1,2
1082,GCN,1,2
1083,GCN,2,2
1084,GCN,2,2
1085,GCN,3,2
1086,GCN,1,2
1087,GCN,3,2
1088,GCN,4,2
1089,GCN,2,2
1090,GCN,1,2
1091,GCN,3,2
1092,GCN,1,2
1093,GCN,3,2
1094,GCN,2,2
1095,GCN,1,2
1096,GCN,2,2
1097,GCN,0,2
1098,GCN,4,2
1099,GCN,3,2
1100,GCN,2,2
1101,GCN,2,2
1102,GCN,1,2
1103,GCN,3,2
1104,GCN,2,2
1105,GCN,2,2
1106,GCN,1,2
1107,GCN,2,2
1108,GCN,2,2
1109,GCN,2,2
1110,GCN,1,2
1111,GCN,1,2
1112,GCN,0,2
1113,GCN,3,2
1114,GCN,1,2
1115,GCN,1,2
1116,GCN,3,2
1117,GCN,3,2
1118,GCN,2,2
1119,GCN,2,2
1120,GCN,0,2
1121,GCN,2,2
1122,GCN,1,2
1123,GCN,0,2
1124,GCN,0,2
1125,GCN,0,2
1126,GCN,3,2
1127,GCN,2,2
1128,GCN,3,2
1129,GCN,2,2
1130,GCN,3,2
1131,GCN,1,2
1132,GCN,2,2
1133,GCN,2,2
1134,GCN,2,2
1135,GCN,4,2
1136,GCN,1,2
1137,GCN,2,2
1138,GCN,1,2
1139,GCN,3,2
1140,GCN,3,2
1141,GCN,1,2
1142,GCN,0,2
1143,GCN,2,2
1144,GCN,3,2
1145,GCN,3,2
1146,GCN,1,2
1147,GCN,3,2
1148,GCN,2,2
1149,GCN,1,2
1150,GCN,2,2
1151,GCN,1,2
1152,GCN,1,2
1153,GCN,0,2
1154,GCN,2,2
1155,GCN,4,2
1156,GCN,1,2
1157,GCN,2,2
1158,GCN,1,2
1159,GCN,3,2
1160,GCN,2,2
1161,GCN,2,2
1162,GCN,1,2
1163,GCN,1,2
1164,GCN,3,2
1165,GCN,1,2
1166,GCN,3,2
1167,GCN,3,2
1168,GCN,2,2
1169,GCN,0,2
1170,GCN,2,2
1171,GCN,2,2
1172,GCN,2,2
1173,GCN,3,2
1174,GCN,2,2
1175,GCN,2,2
1176,GCN,2,1
1177,GCN,1,1
1178,GCN,3,1
1179,GCN,2,1
1180,GCN,4,1
1181,GCN,3,3
1182,GCN,2,1
1183,GCN,2,2
1184,GCN,2,1
1185,GCN,2,2
1186,GCN,1,1
1187,GCN,1,1
1188,GCN,2,2
1189,GCN,2,3
1190,GCN,2,2
1191,GCN,1,2
1192,GCN,1,1
1193,GCN,2,3
1194,GCN,2,1
1195,GCN,1,1
1196,GCN,2,1
1197,GCN,2,2
1198,GCN,2,2
1199,GCN,1,1
1200,GCN,5,2
1201,GCN,3,1
1202,GCN,1,2
1203,GCN,3,1
1204,GCN,0,1
1205,GCN,2,1
1206,GCN,0,1
1207,GCN,1,1
1208,GCN,1,1
1209,GCN,1,1
1210,GCN,2,2
1211,GCN,3,2
1212,GCN,4,2
1213,GCN,1,2
1214,GCN,1,2
1215,GCN,1,1
1216,GCN,3,3
1217,GCN,1,1
1218,GCN,1,2
1219,GCN,5,3
1220,GCN,2,1
1221,GCN,2,1
1222,GCN,4,1
1223,GCN,2,2
1224,GCN,1,1
1225,GCN,3,2
1226,GCN,2,1
1227,GCN,2,1
1228,GCN,1,1
1229,GCN,4,3
1230,GCN,4,2
1231,GCN,4,2
1232,GCN,4,3
1233,GCN,1,1
1234,GCN,3,3
1235,GCN,1,1
1236,GCN,0,1
1237,GCN,2,1
1238,GCN,2,1
1239,GCN,1,2
1240,GCN,0,2
1241,GCN,1,1
1242,GCN,3,2
1243,GCN,1,2
1244,GCN,1,3
1245,GCN,1,2
1246,GCN,2,2
1247,GCN,1,1
1248,GCN,3,3
1249,GCN,2,1
1250,GCN,1,1
1251,GCN,1,1
1252,GCN,1,1
1253,GCN,4,3
1254,GCN,2,2
1255,GCN,2,1
1256,GCN,3,3
1257,GCN,2,1
1258,GCN,1,1
1259,GCN,3,3
1260,GCN,2,1
1261,GCN,4,2
1262,GCN,2,3
1263,GCN,1,1
1264,GCN,2,1
1265,GCN,2,2
1266,GCN,2,1
1267,GCN,1,1
1268,GCN,1,2
1269,GCN,2,1
1270,GCN,2,1
1271,GCN,1,1
1272,GCN,0,2
1273,GCN,2,1
1274,GCN,1,1
1275,GCN,0,1
1276,GCN,0,1
1277,GCN,2,2
1278,GCN,1,1
1279,GCN,2,1
1280,GCN,2,1
1281,GCN,0,1
1282,GCN,3,3
1283,GCN,2,1
1284,GCN,1,2
1285,GCN,1,1
1286,GCN,2,1
1287,GCN,0,1
1288,GCN,2,1
1289,GCN,3,1
1290,GCN,1,3
1291,GCN,1,1
1292,GCN,1,1
1293,GCN,1,2
1294,GCN,3,2
1295,GCN,0,1
1296,GCN,2,1
1297,GCN,3,1
1298,GCN,0,1
1299,GCN,2,2
1300,GCN,2,1
1301,GCN,0,1
1302,GCN,0,1
1303,GCN,3,3
1304,GCN,2,2
1305,GCN,1,2
1306,GCN,1,1
1307,GCN,1,1
1308,GCN,5,3
1309,GCN,2,3
1310,GCN,1,1
1311,GCN,4,3
1312,GCN,1,1
1313,GCN,1,2
1314,GCN,2,2
1315,GCN,2,1
1316,GCN,3,2
1317,GCN,2,2
1318,GCN,2,2
1319,GCN,2,1
1320,GCN,4,1
1321,GCN,1,1
1322,GCN,2,2
1323,GCN,2,1
1324,GCN,3,2
1325,GCN,1,1
1326,GCN,1,1
1327,GCN,1,1
1328,GCN,1,1
1329,GCN,3,1
1330,GCN,1,1
1331,GCN,2,1
1332,GCN,1,2
1333,GCN,2,1
1334,GCN,3,1
1335,GCN,2,2
1336,GCN,1,1
1337,GCN,3,1
1338,GCN,2,2
1339,GCN,1,1
1340,GCN,1,3
1341,GCN,1,1
1342,GCN,2,1
1343,GCN,1,1
1344,GCN,2,3
1345,GCN,2,1
1346,GCN,1,2
1347,GCN,1,1
1348,GCN,3,2
1349,GCN,0,1
1350,GCN,1,1
1351,GCN,1,1
1352,GCN,3,2
1353,GCN,1,2
1354,GCN,2,2
1355,GCN,4,1
1356,GCN,2,2
1357,GCN,1,2
1358,GCN,1,2
1359,GCN,1,1
1360,GCN,3,3
