,name,y_true,y_pred
78,BiLSTM,3,1
79,BiLSTM,1,1
80,BiLSTM,0,1
81,BiLSTM,1,1
82,BiLSTM,1,1
83,BiLSTM,2,1
84,BiLSTM,0,1
85,BiLSTM,2,1
86,BiLSTM,2,1
87,BiLSTM,1,1
88,BiLSTM,0,2
89,BiLSTM,2,2
90,BiLSTM,2,1
91,BiLSTM,2,1
92,BiLSTM,2,1
93,BiLSTM,2,1
94,BiLSTM,3,1
95,BiLSTM,1,1
96,BiLSTM,0,2
97,BiLSTM,1,1
98,BiLSTM,2,1
99,BiLSTM,1,1
100,BiLSTM,4,1
101,BiLSTM,1,1
102,BiLSTM,3,1
103,BiLSTM,2,1
104,BiLSTM,1,1
105,BiLSTM,3,1
106,BiLSTM,1,1
107,BiLSTM,1,1
108,BiLSTM,2,1
109,BiLSTM,2,1
110,BiLSTM,1,1
111,BiLSTM,2,1
112,BiLSTM,2,1
113,BiLSTM,2,1
114,BiLSTM,2,1
115,BiLSTM,1,2
116,BiLSTM,2,1
117,BiLSTM,2,1
118,BiLSTM,2,1
119,BiLSTM,1,1
120,BiLSTM,3,1
121,BiLSTM,2,1
122,BiLSTM,2,1
123,BiLSTM,2,1
124,BiLSTM,2,1
125,BiLSTM,3,1
126,BiLSTM,2,1
127,BiLSTM,1,1
128,BiLSTM,1,1
129,BiLSTM,3,1
130,BiLSTM,2,1
131,BiLSTM,2,1
132,BiLSTM,3,1
133,BiLSTM,1,1
134,BiLSTM,1,1
135,BiLSTM,2,1
136,BiLSTM,3,1
137,BiLSTM,2,1
138,BiLSTM,2,1
139,BiLSTM,2,1
140,BiLSTM,3,1
141,BiLSTM,3,1
142,BiLSTM,2,2
143,BiLSTM,1,1
144,BiLSTM,3,1
145,BiLSTM,0,1
146,BiLSTM,2,1
147,BiLSTM,3,1
148,BiLSTM,3,1
149,BiLSTM,3,1
150,BiLSTM,1,1
151,BiLSTM,1,1
152,BiLSTM,1,1
153,BiLSTM,1,1
154,BiLSTM,3,1
155,BiLSTM,2,1
156,BiLSTM,0,1
157,BiLSTM,1,1
158,BiLSTM,3,1
159,BiLSTM,3,1
160,BiLSTM,1,1
161,BiLSTM,1,3
162,BiLSTM,2,1
163,BiLSTM,2,1
164,BiLSTM,1,1
165,BiLSTM,0,1
166,BiLSTM,2,1
167,BiLSTM,1,1
168,BiLSTM,2,1
169,BiLSTM,3,1
170,BiLSTM,2,1
171,BiLSTM,0,1
172,BiLSTM,2,1
173,BiLSTM,2,1
174,BiLSTM,2,1
175,BiLSTM,2,1
176,BiLSTM,4,1
177,BiLSTM,2,1
178,BiLSTM,3,1
179,BiLSTM,2,1
180,BiLSTM,2,1
181,BiLSTM,2,1
182,BiLSTM,2,1
183,BiLSTM,1,1
184,BiLSTM,1,1
185,BiLSTM,2,1
186,BiLSTM,3,1
187,BiLSTM,2,1
188,BiLSTM,1,1
189,BiLSTM,2,1
190,BiLSTM,2,1
191,BiLSTM,1,1
192,BiLSTM,0,1
193,BiLSTM,2,1
194,BiLSTM,2,1
195,BiLSTM,2,1
196,BiLSTM,5,1
197,BiLSTM,4,2
198,BiLSTM,2,2
199,BiLSTM,2,1
200,BiLSTM,4,1
201,BiLSTM,2,1
202,BiLSTM,1,1
203,BiLSTM,2,1
204,BiLSTM,1,1
205,BiLSTM,2,2
206,BiLSTM,2,1
207,BiLSTM,3,1
208,BiLSTM,1,1
209,BiLSTM,1,1
210,BiLSTM,1,1
211,BiLSTM,1,2
212,BiLSTM,2,2
213,BiLSTM,2,2
214,BiLSTM,2,1
215,BiLSTM,2,1
216,BiLSTM,2,1
217,BiLSTM,3,1
218,BiLSTM,3,2
219,BiLSTM,1,1
220,BiLSTM,1,1
221,BiLSTM,1,2
222,BiLSTM,2,1
223,BiLSTM,2,1
224,BiLSTM,2,1
225,BiLSTM,1,2
226,BiLSTM,2,1
227,BiLSTM,0,1
228,BiLSTM,4,2
229,BiLSTM,1,1
230,BiLSTM,1,1
231,BiLSTM,0,1
232,BiLSTM,2,1
233,BiLSTM,3,1
234,BiLSTM,2,1
235,BiLSTM,0,2
236,BiLSTM,2,1
237,BiLSTM,1,2
238,BiLSTM,2,1
239,BiLSTM,2,1
240,BiLSTM,4,2
241,BiLSTM,3,1
242,BiLSTM,0,2
243,BiLSTM,1,2
244,BiLSTM,1,1
245,BiLSTM,3,1
246,BiLSTM,3,1
247,BiLSTM,3,2
248,BiLSTM,2,1
249,BiLSTM,0,2
250,BiLSTM,0,1
251,BiLSTM,2,1
252,BiLSTM,3,1
253,BiLSTM,3,2
254,BiLSTM,1,1
255,BiLSTM,2,2
256,BiLSTM,1,2
257,BiLSTM,2,1
258,BiLSTM,2,2
259,BiLSTM,1,1
260,BiLSTM,1,1
261,BiLSTM,1,2
262,BiLSTM,3,1
263,BiLSTM,1,1
264,BiLSTM,1,1
265,BiLSTM,3,1
266,BiLSTM,1,1
267,BiLSTM,4,2
268,BiLSTM,2,1
269,BiLSTM,1,1
270,BiLSTM,2,1
271,BiLSTM,3,1
272,BiLSTM,2,2
273,BiLSTM,0,1
274,BiLSTM,0,1
275,BiLSTM,1,2
276,BiLSTM,1,1
277,BiLSTM,3,1
278,BiLSTM,3,2
279,BiLSTM,1,1
280,BiLSTM,3,1
281,BiLSTM,3,2
282,BiLSTM,3,1
283,BiLSTM,2,1
284,BiLSTM,1,1
285,BiLSTM,3,1
286,BiLSTM,2,2
287,BiLSTM,2,1
288,BiLSTM,1,1
289,BiLSTM,1,1
290,BiLSTM,3,1
291,BiLSTM,2,1
292,BiLSTM,1,1
293,BiLSTM,1,1
294,BiLSTM,3,1
295,BiLSTM,2,2
296,BiLSTM,2,1
297,BiLSTM,1,2
298,BiLSTM,1,1
299,BiLSTM,3,2
300,BiLSTM,2,2
301,BiLSTM,2,1
302,BiLSTM,1,1
303,BiLSTM,1,1
304,BiLSTM,1,1
305,BiLSTM,2,1
306,BiLSTM,1,2
307,BiLSTM,1,1
308,BiLSTM,1,1
309,BiLSTM,3,1
310,BiLSTM,4,1
311,BiLSTM,1,2
312,BiLSTM,1,2
313,BiLSTM,1,1
314,BiLSTM,2,1
315,BiLSTM,0,1
316,BiLSTM,5,1
317,BiLSTM,3,1
318,BiLSTM,2,1
319,BiLSTM,1,1
320,BiLSTM,1,1
321,BiLSTM,1,1
322,BiLSTM,1,1
323,BiLSTM,2,1
324,BiLSTM,3,1
325,BiLSTM,4,1
326,BiLSTM,4,1
327,BiLSTM,1,2
328,BiLSTM,2,1
329,BiLSTM,0,2
330,BiLSTM,3,1
331,BiLSTM,1,1
332,BiLSTM,2,1
333,BiLSTM,2,2
334,BiLSTM,1,1
335,BiLSTM,3,1
336,BiLSTM,3,1
337,BiLSTM,3,1
338,BiLSTM,3,2
339,BiLSTM,1,1
340,BiLSTM,1,2
341,BiLSTM,3,1
342,BiLSTM,3,2
343,BiLSTM,1,1
344,BiLSTM,1,1
345,BiLSTM,1,2
346,BiLSTM,2,2
347,BiLSTM,3,2
348,BiLSTM,3,1
349,BiLSTM,2,1
350,BiLSTM,1,1
351,BiLSTM,4,1
352,BiLSTM,2,1
353,BiLSTM,2,1
354,BiLSTM,1,1
355,BiLSTM,1,1
356,BiLSTM,1,2
357,BiLSTM,0,1
358,BiLSTM,1,1
359,BiLSTM,2,2
360,BiLSTM,3,1
361,BiLSTM,1,1
362,BiLSTM,2,1
363,BiLSTM,3,1
364,BiLSTM,3,2
365,BiLSTM,2,1
366,BiLSTM,4,1
367,BiLSTM,3,1
368,BiLSTM,4,1
369,BiLSTM,1,1
370,BiLSTM,0,2
371,BiLSTM,3,1
372,BiLSTM,1,1
373,BiLSTM,2,1
374,BiLSTM,0,2
375,BiLSTM,3,1
376,BiLSTM,2,1
377,BiLSTM,0,1
378,BiLSTM,0,2
379,BiLSTM,1,2
380,BiLSTM,0,1
381,BiLSTM,1,2
382,BiLSTM,3,1
383,BiLSTM,2,2
384,BiLSTM,0,1
385,BiLSTM,1,1
386,BiLSTM,2,1
387,BiLSTM,1,2
388,BiLSTM,3,1
389,BiLSTM,2,1
390,BiLSTM,5,1
391,BiLSTM,2,1
392,BiLSTM,2,1
393,BiLSTM,2,2
394,BiLSTM,1,1
395,BiLSTM,2,2
396,BiLSTM,2,1
397,BiLSTM,3,1
398,BiLSTM,3,2
399,BiLSTM,0,2
400,BiLSTM,1,1
401,BiLSTM,2,1
402,BiLSTM,1,2
403,BiLSTM,3,1
404,BiLSTM,2,1
405,BiLSTM,3,2
406,BiLSTM,3,2
407,BiLSTM,1,1
408,BiLSTM,3,1
409,BiLSTM,0,2
410,BiLSTM,3,1
411,BiLSTM,1,1
412,BiLSTM,1,1
413,BiLSTM,0,1
414,BiLSTM,0,1
415,BiLSTM,2,1
416,BiLSTM,1,1
417,BiLSTM,1,2
418,BiLSTM,2,1
419,BiLSTM,4,1
420,BiLSTM,3,1
421,BiLSTM,3,1
422,BiLSTM,1,1
423,BiLSTM,3,1
424,BiLSTM,3,2
425,BiLSTM,3,2
426,BiLSTM,0,2
427,BiLSTM,1,1
428,BiLSTM,2,1
429,BiLSTM,1,1
430,BiLSTM,3,1
431,BiLSTM,2,1
432,BiLSTM,2,2
433,BiLSTM,5,2
434,BiLSTM,0,1
435,BiLSTM,1,1
436,BiLSTM,1,1
437,BiLSTM,2,2
438,BiLSTM,2,1
439,BiLSTM,5,2
440,BiLSTM,2,1
441,BiLSTM,2,2
442,BiLSTM,3,1
443,BiLSTM,1,1
444,BiLSTM,3,1
445,BiLSTM,2,1
446,BiLSTM,1,1
447,BiLSTM,0,1
448,BiLSTM,3,2
449,BiLSTM,0,1
450,BiLSTM,1,1
451,BiLSTM,3,1
452,BiLSTM,3,2
453,BiLSTM,2,1
454,BiLSTM,1,1
455,BiLSTM,4,2
456,BiLSTM,2,1
457,BiLSTM,2,2
458,BiLSTM,3,1
459,BiLSTM,3,1
460,BiLSTM,1,2
461,BiLSTM,2,1
462,BiLSTM,2,1
463,BiLSTM,3,2
464,BiLSTM,2,2
465,BiLSTM,0,1
466,BiLSTM,1,2
467,BiLSTM,2,2
468,BiLSTM,3,2
469,BiLSTM,3,2
470,BiLSTM,3,2
471,BiLSTM,3,1
472,BiLSTM,1,1
473,BiLSTM,0,1
474,BiLSTM,1,2
475,BiLSTM,4,1
476,BiLSTM,3,1
477,BiLSTM,1,1
478,BiLSTM,2,2
479,BiLSTM,0,1
480,BiLSTM,2,1
481,BiLSTM,1,2
482,BiLSTM,3,2
483,BiLSTM,3,1
484,BiLSTM,1,1
485,BiLSTM,2,1
486,BiLSTM,1,1
487,BiLSTM,1,1
488,BiLSTM,1,2
489,BiLSTM,0,1
490,BiLSTM,2,2
491,BiLSTM,2,1
492,BiLSTM,3,2
493,BiLSTM,2,2
494,BiLSTM,3,2
495,BiLSTM,2,1
496,BiLSTM,2,1
497,BiLSTM,1,1
498,BiLSTM,3,1
499,BiLSTM,1,1
500,BiLSTM,1,1
501,BiLSTM,1,1
502,BiLSTM,3,2
503,BiLSTM,1,1
504,BiLSTM,2,1
505,BiLSTM,2,2
506,BiLSTM,2,2
507,BiLSTM,1,1
508,BiLSTM,2,2
509,BiLSTM,1,2
510,BiLSTM,0,1
511,BiLSTM,1,1
512,BiLSTM,4,1
513,BiLSTM,2,2
514,BiLSTM,3,1
515,BiLSTM,0,2
516,BiLSTM,2,1
517,BiLSTM,2,1
518,BiLSTM,2,2
519,BiLSTM,3,1
520,BiLSTM,3,1
521,BiLSTM,2,1
522,BiLSTM,2,1
523,BiLSTM,4,2
524,BiLSTM,4,2
525,BiLSTM,4,1
526,BiLSTM,2,2
527,BiLSTM,1,1
528,BiLSTM,3,1
529,BiLSTM,2,2
530,BiLSTM,2,1
531,BiLSTM,2,2
532,BiLSTM,2,1
533,BiLSTM,2,1
534,BiLSTM,0,1
535,BiLSTM,2,1
536,BiLSTM,2,1
537,BiLSTM,2,1
538,BiLSTM,1,1
539,BiLSTM,2,1
540,BiLSTM,1,1
541,BiLSTM,1,1
542,BiLSTM,0,1
543,BiLSTM,2,2
544,BiLSTM,2,1
545,BiLSTM,3,2
546,BiLSTM,1,2
547,BiLSTM,2,2
548,BiLSTM,3,2
549,BiLSTM,4,2
550,BiLSTM,3,2
551,BiLSTM,2,2
552,BiLSTM,2,1
553,BiLSTM,1,1
554,BiLSTM,2,1
555,BiLSTM,2,1
556,BiLSTM,1,1
557,BiLSTM,1,1
558,BiLSTM,3,1
559,BiLSTM,2,2
560,BiLSTM,2,1
561,BiLSTM,2,1
562,BiLSTM,1,1
563,BiLSTM,2,1
564,BiLSTM,2,2
565,BiLSTM,3,1
566,BiLSTM,1,1
567,BiLSTM,1,2
568,BiLSTM,4,1
569,BiLSTM,2,1
570,BiLSTM,3,1
571,BiLSTM,2,2
572,BiLSTM,1,2
573,BiLSTM,1,1
574,BiLSTM,3,1
575,BiLSTM,2,1
576,BiLSTM,4,1
577,BiLSTM,2,1
578,BiLSTM,1,1
579,BiLSTM,3,2
580,BiLSTM,3,1
581,BiLSTM,2,1
582,BiLSTM,1,1
583,BiLSTM,2,1
584,BiLSTM,1,1
585,BiLSTM,3,2
586,BiLSTM,2,2
587,BiLSTM,1,1
588,BiLSTM,2,1
589,BiLSTM,4,2
590,BiLSTM,2,1
591,BiLSTM,1,2
592,BiLSTM,3,2
593,BiLSTM,3,2
594,BiLSTM,2,2
595,BiLSTM,2,2
596,BiLSTM,2,2
597,BiLSTM,4,2
598,BiLSTM,2,2
599,BiLSTM,2,2
600,BiLSTM,3,2
601,BiLSTM,3,2
602,BiLSTM,2,2
603,BiLSTM,3,2
604,BiLSTM,1,2
605,BiLSTM,0,2
606,BiLSTM,2,2
607,BiLSTM,2,2
608,BiLSTM,1,2
609,BiLSTM,2,2
610,BiLSTM,1,2
611,BiLSTM,3,2
612,BiLSTM,2,2
613,BiLSTM,3,2
614,BiLSTM,3,2
615,BiLSTM,3,2
616,BiLSTM,2,2
617,BiLSTM,2,2
618,BiLSTM,1,2
619,BiLSTM,2,2
620,BiLSTM,3,2
621,BiLSTM,3,2
622,BiLSTM,1,2
623,BiLSTM,2,2
624,BiLSTM,2,2
625,BiLSTM,2,2
626,BiLSTM,3,2
627,BiLSTM,2,2
628,BiLSTM,1,2
629,BiLSTM,3,2
630,BiLSTM,2,2
631,BiLSTM,1,2
632,BiLSTM,2,2
633,BiLSTM,3,2
634,BiLSTM,4,2
635,BiLSTM,1,2
636,BiLSTM,2,2
637,BiLSTM,3,2
638,BiLSTM,1,2
639,BiLSTM,1,2
640,BiLSTM,2,2
641,BiLSTM,2,2
642,BiLSTM,2,2
643,BiLSTM,2,2
644,BiLSTM,1,2
645,BiLSTM,3,2
646,BiLSTM,1,2
647,BiLSTM,1,2
648,BiLSTM,3,2
649,BiLSTM,2,2
650,BiLSTM,2,2
651,BiLSTM,3,2
652,BiLSTM,1,2
653,BiLSTM,1,2
654,BiLSTM,3,2
655,BiLSTM,1,2
656,BiLSTM,1,2
657,BiLSTM,2,2
658,BiLSTM,1,2
659,BiLSTM,2,2
660,BiLSTM,1,2
661,BiLSTM,3,2
662,BiLSTM,1,2
663,BiLSTM,2,2
664,BiLSTM,2,2
665,BiLSTM,2,2
666,BiLSTM,2,2
667,BiLSTM,1,2
668,BiLSTM,4,2
669,BiLSTM,4,2
670,BiLSTM,1,2
671,BiLSTM,1,2
672,BiLSTM,1,2
673,BiLSTM,2,2
674,BiLSTM,1,2
675,BiLSTM,3,2
676,BiLSTM,3,2
677,BiLSTM,2,2
678,BiLSTM,1,2
679,BiLSTM,2,2
680,BiLSTM,1,2
681,BiLSTM,3,2
682,BiLSTM,3,2
683,BiLSTM,2,2
684,BiLSTM,2,2
685,BiLSTM,2,2
686,BiLSTM,1,2
687,BiLSTM,1,2
688,BiLSTM,1,2
689,BiLSTM,2,2
690,BiLSTM,2,2
691,BiLSTM,4,2
692,BiLSTM,1,2
693,BiLSTM,3,2
694,BiLSTM,2,2
695,BiLSTM,2,2
696,BiLSTM,0,2
697,BiLSTM,1,2
698,BiLSTM,2,2
699,BiLSTM,2,2
700,BiLSTM,2,2
701,BiLSTM,1,2
702,BiLSTM,2,2
703,BiLSTM,1,2
704,BiLSTM,3,2
705,BiLSTM,2,2
706,BiLSTM,2,2
707,BiLSTM,2,2
708,BiLSTM,3,2
709,BiLSTM,0,2
710,BiLSTM,2,2
711,BiLSTM,1,2
712,BiLSTM,1,2
713,BiLSTM,3,2
714,BiLSTM,0,2
715,BiLSTM,2,2
716,BiLSTM,1,2
717,BiLSTM,3,2
718,BiLSTM,1,2
719,BiLSTM,2,2
720,BiLSTM,2,2
721,BiLSTM,2,2
722,BiLSTM,1,2
723,BiLSTM,0,2
724,BiLSTM,3,2
725,BiLSTM,1,2
726,BiLSTM,1,2
727,BiLSTM,2,2
728,BiLSTM,3,2
729,BiLSTM,2,2
730,BiLSTM,1,2
731,BiLSTM,2,2
732,BiLSTM,1,2
733,BiLSTM,1,2
734,BiLSTM,0,2
735,BiLSTM,1,2
736,BiLSTM,1,2
737,BiLSTM,1,2
738,BiLSTM,1,2
739,BiLSTM,3,2
740,BiLSTM,2,2
741,BiLSTM,3,2
742,BiLSTM,1,2
743,BiLSTM,1,2
744,BiLSTM,2,2
745,BiLSTM,1,2
746,BiLSTM,1,2
747,BiLSTM,0,2
748,BiLSTM,2,2
749,BiLSTM,1,2
750,BiLSTM,3,2
751,BiLSTM,2,2
752,BiLSTM,3,2
753,BiLSTM,3,2
754,BiLSTM,1,2
755,BiLSTM,3,2
756,BiLSTM,4,2
757,BiLSTM,2,2
758,BiLSTM,5,2
759,BiLSTM,2,2
760,BiLSTM,2,2
761,BiLSTM,1,2
762,BiLSTM,3,2
763,BiLSTM,2,2
764,BiLSTM,3,2
765,BiLSTM,1,2
766,BiLSTM,0,2
767,BiLSTM,3,2
768,BiLSTM,1,2
769,BiLSTM,1,2
770,BiLSTM,2,2
771,BiLSTM,1,2
772,BiLSTM,0,2
773,BiLSTM,2,2
774,BiLSTM,3,2
775,BiLSTM,5,2
776,BiLSTM,0,2
777,BiLSTM,1,2
778,BiLSTM,3,2
779,BiLSTM,4,2
780,BiLSTM,3,2
781,BiLSTM,1,2
782,BiLSTM,3,2
783,BiLSTM,2,2
784,BiLSTM,1,2
785,BiLSTM,2,2
786,BiLSTM,1,2
787,BiLSTM,1,2
788,BiLSTM,1,2
789,BiLSTM,1,2
790,BiLSTM,2,2
791,BiLSTM,1,2
792,BiLSTM,2,2
793,BiLSTM,2,2
794,BiLSTM,1,2
795,BiLSTM,2,2
796,BiLSTM,3,2
797,BiLSTM,2,2
798,BiLSTM,2,2
799,BiLSTM,0,2
800,BiLSTM,3,1
801,BiLSTM,3,1
802,BiLSTM,3,1
803,BiLSTM,2,2
804,BiLSTM,1,2
805,BiLSTM,2,2
806,BiLSTM,1,1
807,BiLSTM,3,2
808,BiLSTM,3,1
809,BiLSTM,2,2
810,BiLSTM,2,2
811,BiLSTM,1,2
812,BiLSTM,1,2
813,BiLSTM,2,1
814,BiLSTM,3,2
815,BiLSTM,1,2
816,BiLSTM,0,2
817,BiLSTM,2,1
818,BiLSTM,2,2
819,BiLSTM,1,1
820,BiLSTM,2,2
821,BiLSTM,1,2
822,BiLSTM,0,1
823,BiLSTM,0,2
824,BiLSTM,2,2
825,BiLSTM,2,2
826,BiLSTM,0,1
827,BiLSTM,4,2
828,BiLSTM,1,1
829,BiLSTM,3,2
830,BiLSTM,3,2
831,BiLSTM,2,1
832,BiLSTM,2,2
833,BiLSTM,2,2
834,BiLSTM,1,2
835,BiLSTM,2,1
836,BiLSTM,3,2
837,BiLSTM,1,2
838,BiLSTM,0,1
839,BiLSTM,0,2
840,BiLSTM,2,1
841,BiLSTM,3,2
842,BiLSTM,1,1
843,BiLSTM,1,2
844,BiLSTM,3,2
845,BiLSTM,3,2
846,BiLSTM,1,2
847,BiLSTM,3,1
848,BiLSTM,1,2
849,BiLSTM,0,2
850,BiLSTM,1,2
851,BiLSTM,2,2
852,BiLSTM,2,1
853,BiLSTM,3,2
854,BiLSTM,2,2
855,BiLSTM,2,2
856,BiLSTM,1,1
857,BiLSTM,3,2
858,BiLSTM,3,2
859,BiLSTM,3,2
860,BiLSTM,1,2
861,BiLSTM,0,2
862,BiLSTM,1,2
863,BiLSTM,3,2
864,BiLSTM,2,2
865,BiLSTM,0,2
866,BiLSTM,2,1
867,BiLSTM,2,2
868,BiLSTM,1,1
869,BiLSTM,1,2
870,BiLSTM,3,2
871,BiLSTM,3,1
872,BiLSTM,1,2
873,BiLSTM,0,1
874,BiLSTM,1,2
875,BiLSTM,1,2
876,BiLSTM,2,2
877,BiLSTM,4,2
878,BiLSTM,2,2
879,BiLSTM,2,2
880,BiLSTM,1,1
881,BiLSTM,4,2
882,BiLSTM,4,2
883,BiLSTM,3,1
884,BiLSTM,1,2
885,BiLSTM,2,2
886,BiLSTM,0,2
887,BiLSTM,0,2
888,BiLSTM,1,2
889,BiLSTM,3,1
890,BiLSTM,2,2
891,BiLSTM,1,2
892,BiLSTM,1,2
893,BiLSTM,1,1
894,BiLSTM,3,2
895,BiLSTM,0,2
896,BiLSTM,2,2
897,BiLSTM,2,2
898,BiLSTM,2,2
899,BiLSTM,1,2
900,BiLSTM,2,2
901,BiLSTM,0,2
902,BiLSTM,2,1
903,BiLSTM,5,2
904,BiLSTM,1,2
905,BiLSTM,2,2
906,BiLSTM,1,2
907,BiLSTM,1,2
908,BiLSTM,1,2
909,BiLSTM,1,2
910,BiLSTM,1,1
911,BiLSTM,0,2
912,BiLSTM,2,2
913,BiLSTM,2,2
914,BiLSTM,3,2
915,BiLSTM,2,2
916,BiLSTM,1,2
917,BiLSTM,2,2
918,BiLSTM,2,2
919,BiLSTM,5,2
920,BiLSTM,0,2
921,BiLSTM,0,2
922,BiLSTM,2,1
923,BiLSTM,3,2
924,BiLSTM,2,2
925,BiLSTM,3,2
926,BiLSTM,1,2
927,BiLSTM,3,1
928,BiLSTM,3,2
929,BiLSTM,4,1
930,BiLSTM,4,1
931,BiLSTM,2,1
932,BiLSTM,2,2
933,BiLSTM,0,2
934,BiLSTM,1,1
935,BiLSTM,4,2
936,BiLSTM,3,2
937,BiLSTM,1,2
938,BiLSTM,1,2
939,BiLSTM,1,2
940,BiLSTM,3,1
941,BiLSTM,3,2
942,BiLSTM,2,2
943,BiLSTM,2,2
944,BiLSTM,3,2
945,BiLSTM,0,1
946,BiLSTM,2,1
947,BiLSTM,1,2
948,BiLSTM,3,2
949,BiLSTM,1,2
950,BiLSTM,1,2
951,BiLSTM,1,2
952,BiLSTM,3,2
953,BiLSTM,2,2
954,BiLSTM,1,2
955,BiLSTM,4,2
956,BiLSTM,1,2
957,BiLSTM,2,2
958,BiLSTM,1,1
959,BiLSTM,0,2
960,BiLSTM,2,2
961,BiLSTM,1,1
962,BiLSTM,1,1
963,BiLSTM,2,1
964,BiLSTM,3,2
965,BiLSTM,1,1
966,BiLSTM,2,1
967,BiLSTM,1,2
968,BiLSTM,2,2
969,BiLSTM,0,2
970,BiLSTM,1,1
971,BiLSTM,3,2
972,BiLSTM,1,2
973,BiLSTM,3,2
974,BiLSTM,1,1
975,BiLSTM,0,1
976,BiLSTM,3,2
977,BiLSTM,3,2
978,BiLSTM,3,2
979,BiLSTM,2,2
980,BiLSTM,1,2
981,BiLSTM,3,2
982,BiLSTM,3,2
983,BiLSTM,2,2
984,BiLSTM,0,2
985,BiLSTM,3,2
986,BiLSTM,3,2
987,BiLSTM,2,2
988,BiLSTM,3,2
989,BiLSTM,2,2
990,BiLSTM,2,2
991,BiLSTM,2,2
992,BiLSTM,1,2
993,BiLSTM,3,2
994,BiLSTM,1,2
995,BiLSTM,1,2
996,BiLSTM,2,2
997,BiLSTM,2,2
998,BiLSTM,1,2
999,BiLSTM,2,2
1000,BiLSTM,1,2
1001,BiLSTM,1,2
1002,BiLSTM,2,2
1003,BiLSTM,1,2
1004,BiLSTM,2,2
1005,BiLSTM,0,2
1006,BiLSTM,0,2
1007,BiLSTM,1,2
1008,BiLSTM,0,2
1009,BiLSTM,2,2
1010,BiLSTM,2,2
1011,BiLSTM,3,2
1012,BiLSTM,2,2
1013,BiLSTM,1,2
1014,BiLSTM,1,2
1015,BiLSTM,3,2
1016,BiLSTM,2,2
1017,BiLSTM,1,2
1018,BiLSTM,2,2
1019,BiLSTM,1,2
1020,BiLSTM,3,2
1021,BiLSTM,1,2
1022,BiLSTM,2,2
1023,BiLSTM,4,2
1024,BiLSTM,1,2
1025,BiLSTM,2,2
1026,BiLSTM,2,2
1027,BiLSTM,2,2
1028,BiLSTM,3,2
1029,BiLSTM,3,2
1030,BiLSTM,5,2
1031,BiLSTM,3,2
1032,BiLSTM,1,2
1033,BiLSTM,2,2
1034,BiLSTM,2,2
1035,BiLSTM,2,2
1036,BiLSTM,2,2
1037,BiLSTM,2,2
1038,BiLSTM,2,2
1039,BiLSTM,2,2
1040,BiLSTM,2,2
1041,BiLSTM,4,2
1042,BiLSTM,2,2
1043,BiLSTM,4,2
1044,BiLSTM,1,2
1045,BiLSTM,1,2
1046,BiLSTM,3,2
1047,BiLSTM,1,2
1048,BiLSTM,4,2
1049,BiLSTM,0,2
1050,BiLSTM,2,2
1051,BiLSTM,2,2
1052,BiLSTM,1,2
1053,BiLSTM,2,2
1054,BiLSTM,2,2
1055,BiLSTM,1,2
1056,BiLSTM,3,2
1057,BiLSTM,1,2
1058,BiLSTM,3,2
1059,BiLSTM,2,2
1060,BiLSTM,3,2
1061,BiLSTM,2,2
1062,BiLSTM,3,2
1063,BiLSTM,4,2
1064,BiLSTM,2,2
1065,BiLSTM,0,2
1066,BiLSTM,2,2
1067,BiLSTM,1,2
1068,BiLSTM,2,2
