,name,y_true,y_pred
207,MLP,1,2
208,MLP,1,2
209,MLP,1,3
210,MLP,1,2
211,MLP,2,3
212,MLP,3,2
213,MLP,0,2
214,MLP,1,3
215,MLP,3,3
216,MLP,2,4
217,MLP,1,2
218,MLP,2,3
219,MLP,3,3
220,MLP,0,0
221,MLP,1,2
222,MLP,1,1
223,MLP,2,2
224,MLP,2,1
225,MLP,2,1
226,MLP,1,2
227,MLP,1,1
228,MLP,0,0
229,MLP,3,3
230,MLP,1,2
231,MLP,3,1
232,MLP,2,1
233,MLP,2,1
234,MLP,4,4
235,MLP,3,2
236,MLP,3,1
237,MLP,1,2
238,MLP,1,0
239,MLP,1,3
240,MLP,1,1
241,MLP,2,3
242,MLP,2,3
243,MLP,2,2
244,MLP,1,1
245,MLP,1,1
246,MLP,0,1
247,MLP,3,1
248,MLP,0,2
249,MLP,1,2
250,MLP,2,2
251,MLP,3,1
252,MLP,2,2
253,MLP,1,2
254,MLP,1,2
255,MLP,2,2
256,MLP,2,3
257,MLP,2,2
258,MLP,1,1
259,MLP,2,2
260,MLP,1,1
261,MLP,1,1
262,MLP,2,1
263,MLP,1,1
264,MLP,0,1
265,MLP,1,1
266,MLP,3,1
267,MLP,2,3
268,MLP,2,2
269,MLP,0,2
270,MLP,3,3
271,MLP,1,1
272,MLP,1,0
273,MLP,2,1
274,MLP,1,1
275,MLP,1,1
276,MLP,1,1
277,MLP,4,3
278,MLP,5,3
279,MLP,2,1
280,MLP,4,2
281,MLP,3,2
282,MLP,1,3
283,MLP,2,3
284,MLP,2,3
285,MLP,2,3
286,MLP,2,1
287,MLP,2,2
288,MLP,0,0
289,MLP,2,1
290,MLP,1,1
291,MLP,3,2
292,MLP,2,2
293,MLP,1,3
294,MLP,1,1
295,MLP,2,1
296,MLP,3,3
297,MLP,3,2
298,MLP,2,2
299,MLP,2,1
300,MLP,1,2
301,MLP,4,2
302,MLP,1,2
303,MLP,2,2
304,MLP,1,1
305,MLP,3,2
306,MLP,3,1
307,MLP,1,1
308,MLP,1,2
309,MLP,2,1
310,MLP,2,2
311,MLP,1,3
312,MLP,1,2
313,MLP,2,2
314,MLP,3,3
315,MLP,3,4
316,MLP,2,3
317,MLP,1,1
318,MLP,4,3
319,MLP,0,2
320,MLP,2,3
321,MLP,4,3
322,MLP,3,1
323,MLP,2,3
324,MLP,1,1
325,MLP,2,1
326,MLP,2,1
327,MLP,1,1
328,MLP,3,1
329,MLP,2,2
330,MLP,2,2
331,MLP,2,2
332,MLP,1,1
333,MLP,3,2
334,MLP,1,2
335,MLP,3,1
336,MLP,1,0
337,MLP,0,1
338,MLP,1,3
339,MLP,2,1
340,MLP,0,3
341,MLP,0,1
342,MLP,1,2
343,MLP,1,1
344,MLP,2,1
345,MLP,2,1
346,MLP,3,1
347,MLP,2,3
348,MLP,1,0
349,MLP,4,1
350,MLP,3,1
351,MLP,2,2
352,MLP,3,1
353,MLP,0,0
354,MLP,1,2
355,MLP,5,3
356,MLP,3,3
357,MLP,1,3
358,MLP,1,1
359,MLP,1,2
360,MLP,3,3
361,MLP,2,3
362,MLP,3,3
363,MLP,1,1
364,MLP,1,0
365,MLP,3,3
366,MLP,2,1
367,MLP,3,2
368,MLP,2,3
369,MLP,2,1
370,MLP,0,2
371,MLP,1,1
372,MLP,2,2
373,MLP,1,2
374,MLP,3,2
375,MLP,1,1
376,MLP,0,1
377,MLP,1,1
378,MLP,1,1
379,MLP,1,3
380,MLP,0,0
381,MLP,3,2
382,MLP,2,3
383,MLP,3,0
384,MLP,1,2
385,MLP,0,0
386,MLP,3,1
387,MLP,4,4
388,MLP,3,1
389,MLP,3,3
390,MLP,3,3
391,MLP,3,1
392,MLP,1,1
393,MLP,1,2
394,MLP,2,1
395,MLP,2,1
396,MLP,2,2
397,MLP,1,2
398,MLP,4,1
399,MLP,2,1
400,MLP,1,0
401,MLP,2,2
402,MLP,1,1
403,MLP,2,2
404,MLP,3,3
405,MLP,1,2
406,MLP,1,1
407,MLP,1,2
408,MLP,1,1
409,MLP,0,2
410,MLP,1,0
411,MLP,2,2
412,MLP,1,1
413,MLP,3,1
414,MLP,1,1
415,MLP,2,1
416,MLP,1,3
417,MLP,1,2
418,MLP,3,1
419,MLP,0,0
420,MLP,2,3
421,MLP,1,1
422,MLP,4,1
423,MLP,0,1
424,MLP,3,1
425,MLP,1,1
426,MLP,3,2
427,MLP,2,1
428,MLP,1,2
429,MLP,2,2
430,MLP,1,1
431,MLP,1,1
432,MLP,2,1
433,MLP,2,2
434,MLP,4,3
435,MLP,2,1
436,MLP,2,2
437,MLP,1,3
438,MLP,3,3
439,MLP,1,2
440,MLP,1,2
441,MLP,3,1
442,MLP,3,2
443,MLP,3,2
444,MLP,2,1
445,MLP,1,2
446,MLP,1,1
447,MLP,2,3
448,MLP,2,2
449,MLP,1,1
450,MLP,0,1
451,MLP,2,2
452,MLP,3,3
453,MLP,3,2
454,MLP,3,2
455,MLP,1,1
456,MLP,1,1
457,MLP,2,1
458,MLP,1,1
459,MLP,1,1
460,MLP,2,1
461,MLP,3,0
462,MLP,1,2
463,MLP,1,2
464,MLP,2,2
465,MLP,2,4
466,MLP,1,1
467,MLP,1,2
468,MLP,2,1
469,MLP,2,2
470,MLP,2,2
471,MLP,1,2
472,MLP,1,2
473,MLP,1,1
474,MLP,2,1
475,MLP,2,2
476,MLP,3,1
477,MLP,1,1
478,MLP,1,2
479,MLP,1,3
480,MLP,1,1
481,MLP,3,2
482,MLP,0,1
483,MLP,2,2
484,MLP,1,2
485,MLP,1,2
486,MLP,2,2
487,MLP,2,2
488,MLP,2,1
489,MLP,1,1
490,MLP,1,1
491,MLP,1,1
492,MLP,2,2
493,MLP,2,1
494,MLP,2,0
495,MLP,1,1
496,MLP,2,1
497,MLP,2,1
498,MLP,2,3
499,MLP,0,1
500,MLP,4,4
501,MLP,1,2
502,MLP,2,2
503,MLP,1,1
504,MLP,1,1
505,MLP,3,3
506,MLP,3,3
507,MLP,0,1
508,MLP,2,1
509,MLP,4,3
510,MLP,0,2
511,MLP,3,2
512,MLP,1,3
513,MLP,1,2
514,MLP,2,3
515,MLP,1,2
516,MLP,3,4
517,MLP,2,2
518,MLP,4,0
519,MLP,2,1
520,MLP,1,1
521,MLP,2,2
522,MLP,2,2
523,MLP,2,2
524,MLP,2,2
525,MLP,1,1
526,MLP,2,2
527,MLP,3,2
528,MLP,1,2
529,MLP,3,2
530,MLP,3,2
531,MLP,2,2
532,MLP,2,2
533,MLP,2,2
534,MLP,1,1
535,MLP,2,2
536,MLP,3,0
537,MLP,4,1
538,MLP,2,2
539,MLP,2,2
540,MLP,0,2
541,MLP,1,1
542,MLP,2,2
543,MLP,0,2
544,MLP,3,3
545,MLP,1,2
546,MLP,2,3
547,MLP,2,3
548,MLP,4,3
549,MLP,1,1
550,MLP,3,1
551,MLP,1,1
552,MLP,3,3
553,MLP,1,2
554,MLP,3,2
555,MLP,2,1
556,MLP,1,0
557,MLP,3,0
558,MLP,2,1
559,MLP,3,1
560,MLP,3,3
561,MLP,1,1
562,MLP,1,2
563,MLP,4,2
564,MLP,5,2
565,MLP,2,3
566,MLP,1,2
567,MLP,1,1
568,MLP,2,1
569,MLP,1,1
570,MLP,2,1
571,MLP,3,2
572,MLP,2,1
573,MLP,3,2
574,MLP,3,1
575,MLP,2,2
576,MLP,2,1
577,MLP,4,2
578,MLP,2,1
579,MLP,1,2
580,MLP,2,1
581,MLP,4,2
582,MLP,1,2
583,MLP,3,1
584,MLP,1,2
585,MLP,4,1
586,MLP,1,2
587,MLP,3,2
588,MLP,1,2
589,MLP,0,1
590,MLP,3,2
591,MLP,2,0
592,MLP,5,2
593,MLP,3,3
594,MLP,1,3
595,MLP,2,1
596,MLP,1,4
597,MLP,3,1
598,MLP,3,2
599,MLP,2,1
600,MLP,1,2
601,MLP,1,1
602,MLP,1,2
603,MLP,2,2
604,MLP,2,2
605,MLP,2,2
606,MLP,2,3
607,MLP,2,2
608,MLP,2,2
609,MLP,3,3
610,MLP,3,3
611,MLP,1,1
612,MLP,0,1
613,MLP,3,1
614,MLP,2,1
615,MLP,1,1
616,MLP,3,4
617,MLP,2,2
618,MLP,1,1
619,MLP,3,0
620,MLP,1,1
621,MLP,1,2
622,MLP,1,1
623,MLP,2,4
624,MLP,2,1
625,MLP,2,1
626,MLP,2,1
627,MLP,1,1
628,MLP,1,3
629,MLP,2,2
630,MLP,3,2
631,MLP,1,2
632,MLP,3,2
633,MLP,1,2
634,MLP,0,1
635,MLP,0,1
636,MLP,0,1
637,MLP,1,2
638,MLP,3,3
639,MLP,2,3
640,MLP,3,2
641,MLP,0,1
642,MLP,2,1
643,MLP,0,1
644,MLP,1,1
645,MLP,0,2
646,MLP,0,1
647,MLP,3,1
648,MLP,2,1
649,MLP,2,2
650,MLP,0,2
651,MLP,1,2
652,MLP,1,2
653,MLP,1,1
654,MLP,3,3
655,MLP,1,2
656,MLP,2,2
657,MLP,2,2
658,MLP,1,1
659,MLP,0,1
660,MLP,1,2
661,MLP,2,2
662,MLP,4,4
663,MLP,2,3
664,MLP,1,1
665,MLP,2,1
666,MLP,3,2
667,MLP,2,1
668,MLP,2,4
669,MLP,3,1
670,MLP,1,1
671,MLP,1,1
672,MLP,1,1
673,MLP,3,0
674,MLP,1,2
675,MLP,0,1
676,MLP,2,3
677,MLP,1,1
678,MLP,0,1
679,MLP,2,3
680,MLP,1,1
681,MLP,1,1
682,MLP,1,1
683,MLP,1,1
684,MLP,3,1
685,MLP,1,2
686,MLP,2,1
687,MLP,3,2
688,MLP,2,1
689,MLP,1,3
690,MLP,1,2
691,MLP,3,2
692,MLP,2,2
693,MLP,2,1
694,MLP,1,1
695,MLP,1,1
696,MLP,2,2
697,MLP,2,3
698,MLP,2,2
699,MLP,2,2
700,MLP,3,1
701,MLP,3,2
702,MLP,1,2
703,MLP,1,1
704,MLP,4,3
705,MLP,2,1
706,MLP,1,2
707,MLP,1,1
708,MLP,3,2
709,MLP,3,2
710,MLP,2,1
711,MLP,2,3
712,MLP,3,3
713,MLP,2,2
714,MLP,3,2
715,MLP,3,3
716,MLP,0,1
717,MLP,2,1
718,MLP,1,2
719,MLP,2,2
720,MLP,2,2
721,MLP,2,1
722,MLP,3,1
723,MLP,1,1
724,MLP,3,2
725,MLP,2,1
726,MLP,1,1
727,MLP,2,1
728,MLP,3,2
729,MLP,2,3
730,MLP,3,3
731,MLP,2,1
732,MLP,2,1
733,MLP,2,1
734,MLP,1,2
735,MLP,1,2
736,MLP,1,1
737,MLP,3,1
738,MLP,3,1
739,MLP,2,2
740,MLP,1,1
741,MLP,2,2
742,MLP,3,2
743,MLP,2,1
744,MLP,5,3
745,MLP,2,1
746,MLP,0,1
747,MLP,2,3
748,MLP,2,1
749,MLP,0,1
750,MLP,2,1
751,MLP,0,1
752,MLP,2,3
753,MLP,0,1
754,MLP,1,0
755,MLP,1,1
756,MLP,2,2
757,MLP,3,3
758,MLP,0,1
759,MLP,1,1
760,MLP,3,2
761,MLP,1,3
762,MLP,2,2
763,MLP,2,2
764,MLP,2,3
765,MLP,2,1
766,MLP,2,2
767,MLP,3,1
768,MLP,2,1
769,MLP,2,1
770,MLP,3,2
771,MLP,2,1
772,MLP,1,1
773,MLP,2,2
774,MLP,1,1
775,MLP,3,3
776,MLP,1,2
777,MLP,4,3
778,MLP,1,1
779,MLP,2,2
780,MLP,1,1
781,MLP,3,1
782,MLP,4,3
783,MLP,2,2
784,MLP,2,3
785,MLP,3,2
786,MLP,4,3
787,MLP,3,2
788,MLP,2,2
789,MLP,0,1
790,MLP,3,1
791,MLP,2,2
792,MLP,1,1
793,MLP,2,1
794,MLP,2,2
795,MLP,3,3
796,MLP,2,1
797,MLP,1,3
798,MLP,2,1
799,MLP,0,1
800,MLP,3,2
801,MLP,2,3
802,MLP,0,1
803,MLP,1,1
804,MLP,1,1
805,MLP,2,3
806,MLP,2,2
807,MLP,3,2
808,MLP,2,1
809,MLP,2,2
810,MLP,2,1
811,MLP,2,3
812,MLP,1,1
813,MLP,2,1
814,MLP,1,2
815,MLP,1,1
816,MLP,1,1
817,MLP,0,1
818,MLP,2,1
819,MLP,1,3
820,MLP,4,2
821,MLP,2,2
822,MLP,2,1
823,MLP,2,1
824,MLP,2,2
825,MLP,2,3
826,MLP,3,2
827,MLP,0,2
828,MLP,2,3
829,MLP,3,2
830,MLP,0,1
831,MLP,1,1
832,MLP,2,3
833,MLP,1,1
834,MLP,2,1
835,MLP,3,1
836,MLP,2,2
837,MLP,2,1
838,MLP,3,2
839,MLP,2,1
840,MLP,1,2
841,MLP,2,2
842,MLP,1,1
843,MLP,2,1
844,MLP,0,1
845,MLP,2,2
846,MLP,2,2
847,MLP,3,2
848,MLP,1,1
849,MLP,2,1
850,MLP,4,3
851,MLP,2,2
852,MLP,2,1
853,MLP,1,1
854,MLP,3,2
855,MLP,3,1
856,MLP,0,1
857,MLP,1,2
858,MLP,2,1
859,MLP,4,3
860,MLP,1,1
861,MLP,2,2
862,MLP,2,1
863,MLP,1,2
864,MLP,4,3
865,MLP,1,1
866,MLP,3,3
867,MLP,1,1
868,MLP,2,2
869,MLP,2,2
870,MLP,4,2
871,MLP,1,1
872,MLP,0,0
873,MLP,2,1
874,MLP,2,2
875,MLP,2,2
876,MLP,0,1
877,MLP,1,1
878,MLP,3,3
879,MLP,2,2
880,MLP,1,2
881,MLP,2,2
882,MLP,2,2
883,MLP,0,1
884,MLP,2,3
885,MLP,0,1
886,MLP,1,1
887,MLP,3,3
888,MLP,2,1
889,MLP,2,2
890,MLP,1,1
891,MLP,0,1
892,MLP,2,2
893,MLP,4,1
894,MLP,2,1
895,MLP,2,1
896,MLP,2,1
897,MLP,1,1
898,MLP,1,1
899,MLP,2,2
900,MLP,0,1
901,MLP,0,1
902,MLP,1,1
903,MLP,3,3
904,MLP,4,2
905,MLP,2,2
906,MLP,3,3
907,MLP,1,2
908,MLP,3,3
909,MLP,3,2
910,MLP,3,1
911,MLP,2,2
912,MLP,2,2
913,MLP,2,1
914,MLP,2,2
915,MLP,2,1
916,MLP,1,2
917,MLP,0,1
918,MLP,5,3
919,MLP,3,3
920,MLP,1,2
921,MLP,1,3
922,MLP,2,3
923,MLP,1,1
924,MLP,1,1
925,MLP,3,2
926,MLP,1,1
927,MLP,1,2
928,MLP,1,1
929,MLP,0,1
930,MLP,2,2
931,MLP,2,1
932,MLP,2,1
933,MLP,3,1
934,MLP,3,3
935,MLP,1,1
936,MLP,2,2
937,MLP,1,3
938,MLP,2,2
939,MLP,2,2
940,MLP,2,2
941,MLP,1,2
942,MLP,1,1
943,MLP,1,1
944,MLP,3,1
945,MLP,2,2
946,MLP,3,2
947,MLP,1,1
948,MLP,2,3
949,MLP,1,3
950,MLP,2,2
951,MLP,2,1
952,MLP,1,1
953,MLP,1,1
954,MLP,2,1
955,MLP,5,1
956,MLP,3,3
957,MLP,2,2
958,MLP,0,1
959,MLP,2,1
960,MLP,1,1
961,MLP,2,1
962,MLP,2,1
963,MLP,0,3
964,MLP,1,1
965,MLP,1,3
966,MLP,2,1
967,MLP,1,2
968,MLP,1,1
969,MLP,2,1
970,MLP,2,1
971,MLP,1,1
972,MLP,3,1
973,MLP,1,2
974,MLP,3,3
975,MLP,3,2
976,MLP,2,3
977,MLP,1,1
978,MLP,1,1
979,MLP,1,1
980,MLP,1,1
981,MLP,3,1
982,MLP,3,1
983,MLP,2,1
984,MLP,1,1
985,MLP,1,1
986,MLP,1,1
987,MLP,3,2
988,MLP,1,2
989,MLP,0,1
990,MLP,3,1
991,MLP,2,1
992,MLP,0,1
993,MLP,4,4
994,MLP,1,1
995,MLP,0,1
996,MLP,2,1
997,MLP,3,1
998,MLP,1,2
999,MLP,2,1
1000,MLP,1,1
1001,MLP,2,1
1002,MLP,1,2
1003,MLP,3,2
1004,MLP,3,2
1005,MLP,2,1
1006,MLP,1,1
1007,MLP,3,2
1008,MLP,1,2
1009,MLP,4,2
1010,MLP,0,1
1011,MLP,2,2
1012,MLP,1,1
1013,MLP,2,2
1014,MLP,3,2
1015,MLP,3,2
1016,MLP,2,2
1017,MLP,2,1
1018,MLP,2,1
1019,MLP,1,1
1020,MLP,1,1
1021,MLP,3,3
1022,MLP,3,2
1023,MLP,3,1
1024,MLP,1,1
1025,MLP,2,2
1026,MLP,3,1
1027,MLP,1,1
1028,MLP,1,1
1029,MLP,4,2
1030,MLP,1,2
1031,MLP,1,1
1032,MLP,2,2
1033,MLP,3,1
1034,MLP,3,2
1035,MLP,3,3
1036,MLP,1,1
1037,MLP,0,1
1038,MLP,1,2
1039,MLP,5,2
1040,MLP,0,1
1041,MLP,2,2
1042,MLP,3,2
1043,MLP,3,1
1044,MLP,3,1
1045,MLP,1,1
1046,MLP,3,3
1047,MLP,3,1
1048,MLP,0,1
1049,MLP,5,4
1050,MLP,0,1
1051,MLP,1,1
1052,MLP,2,4
1053,MLP,0,1
1054,MLP,0,2
1055,MLP,2,2
1056,MLP,1,1
1057,MLP,3,1
1058,MLP,3,3
1059,MLP,1,1
1060,MLP,4,2
1061,MLP,1,1
1062,MLP,2,2
1063,MLP,4,1
1064,MLP,3,2
1065,MLP,0,1
1066,MLP,2,2
1067,MLP,1,2
1068,MLP,2,1
1069,MLP,2,2
1070,MLP,1,2
1071,MLP,1,1
1072,MLP,2,2
1073,MLP,3,1
1074,MLP,2,2
1075,MLP,1,2
1076,MLP,1,1
1077,MLP,3,2
1078,MLP,1,1
1079,MLP,2,2
1080,MLP,2,2
1081,MLP,3,2
1082,MLP,3,4
1083,MLP,1,2
1084,MLP,3,4
1085,MLP,1,1
1086,MLP,3,4
1087,MLP,2,2
1088,MLP,2,2
1089,MLP,4,2
1090,MLP,1,2
1091,MLP,2,1
1092,MLP,3,2
1093,MLP,1,1
1094,MLP,1,1
1095,MLP,1,1
1096,MLP,2,2
1097,MLP,2,2
1098,MLP,3,2
1099,MLP,2,1
1100,MLP,2,4
1101,MLP,4,2
1102,MLP,1,1
1103,MLP,3,2
1104,MLP,4,2
1105,MLP,0,1
1106,MLP,3,2
1107,MLP,0,1
1108,MLP,1,2
1109,MLP,1,2
1110,MLP,3,2
1111,MLP,2,2
1112,MLP,0,2
1113,MLP,1,2
1114,MLP,1,1
1115,MLP,1,1
1116,MLP,1,1
1117,MLP,3,2
1118,MLP,1,1
1119,MLP,2,2
1120,MLP,2,1
1121,MLP,3,1
1122,MLP,1,1
1123,MLP,2,1
1124,MLP,2,2
1125,MLP,5,2
1126,MLP,1,1
1127,MLP,1,1
1128,MLP,1,2
1129,MLP,3,1
1130,MLP,1,2
1131,MLP,1,1
1132,MLP,1,1
1133,MLP,1,2
1134,MLP,3,2
1135,MLP,1,1
1136,MLP,3,1
1137,MLP,2,1
1138,MLP,2,2
1139,MLP,2,4
1140,MLP,1,2
1141,MLP,4,4
1142,MLP,1,2
1143,MLP,2,1
1144,MLP,2,2
1145,MLP,3,1
1146,MLP,2,1
1147,MLP,1,1
1148,MLP,3,2
1149,MLP,2,1
1150,MLP,1,1
1151,MLP,3,2
1152,MLP,1,1
1153,MLP,2,1
1154,MLP,0,2
1155,MLP,3,4
1156,MLP,0,1
1157,MLP,1,1
1158,MLP,2,1
1159,MLP,1,2
1160,MLP,1,1
1161,MLP,1,1
1162,MLP,2,2
1163,MLP,3,1
1164,MLP,2,1
1165,MLP,1,1
1166,MLP,1,1
1167,MLP,1,2
1168,MLP,3,1
1169,MLP,2,1
1170,MLP,0,1
1171,MLP,2,1
1172,MLP,1,1
1173,MLP,4,2
1174,MLP,1,1
1175,MLP,3,1
1176,MLP,2,2
1177,MLP,2,3
1178,MLP,1,2
1179,MLP,0,1
1180,MLP,1,1
1181,MLP,2,1
1182,MLP,0,0
1183,MLP,3,2
1184,MLP,2,1
1185,MLP,2,3
1186,MLP,2,3
1187,MLP,1,1
1188,MLP,2,3
1189,MLP,3,0
1190,MLP,1,1
1191,MLP,3,3
1192,MLP,1,1
1193,MLP,1,1
1194,MLP,1,1
1195,MLP,2,3
1196,MLP,2,2
1197,MLP,1,3
1198,MLP,1,1
1199,MLP,5,2
1200,MLP,1,1
1201,MLP,1,2
1202,MLP,3,1
1203,MLP,4,2
1204,MLP,1,3
1205,MLP,2,2
1206,MLP,0,2
1207,MLP,3,3
1208,MLP,2,1
1209,MLP,0,1
1210,MLP,2,1
1211,MLP,1,2
1212,MLP,1,1
1213,MLP,1,1
1214,MLP,2,1
1215,MLP,3,4
1216,MLP,2,3
1217,MLP,2,2
1218,MLP,1,2
1219,MLP,1,1
1220,MLP,3,1
1221,MLP,3,2
1222,MLP,0,1
1223,MLP,1,1
1224,MLP,2,3
1225,MLP,1,2
1226,MLP,1,1
1227,MLP,2,1
1228,MLP,2,1
1229,MLP,2,1
1230,MLP,2,2
1231,MLP,4,4
1232,MLP,0,1
1233,MLP,2,2
1234,MLP,1,1
1235,MLP,2,2
1236,MLP,3,3
1237,MLP,1,3
1238,MLP,2,1
1239,MLP,3,2
1240,MLP,4,3
1241,MLP,4,3
1242,MLP,1,1
1243,MLP,4,2
1244,MLP,1,1
1245,MLP,1,2
1246,MLP,1,0
1247,MLP,2,1
1248,MLP,0,0
1249,MLP,3,2
1250,MLP,3,2
1251,MLP,1,1
1252,MLP,3,1
1253,MLP,2,2
1254,MLP,3,2
1255,MLP,2,1
1256,MLP,3,3
1257,MLP,3,1
1258,MLP,4,3
1259,MLP,4,3
1260,MLP,2,1
1261,MLP,2,3
1262,MLP,3,2
1263,MLP,3,2
1264,MLP,1,1
1265,MLP,3,1
1266,MLP,2,1
1267,MLP,2,1
1268,MLP,2,2
1269,MLP,2,3
1270,MLP,2,2
1271,MLP,1,2
1272,MLP,2,3
1273,MLP,4,3
1274,MLP,2,2
1275,MLP,3,3
1276,MLP,2,2
1277,MLP,2,1
1278,MLP,2,2
1279,MLP,3,3
1280,MLP,1,1
1281,MLP,2,2
1282,MLP,1,2
1283,MLP,1,2
1284,MLP,2,2
1285,MLP,1,2
1286,MLP,1,1
1287,MLP,3,1
1288,MLP,3,2
1289,MLP,0,2
1290,MLP,1,1
1291,MLP,1,1
1292,MLP,1,1
1293,MLP,1,2
1294,MLP,3,2
1295,MLP,3,3
1296,MLP,2,1
1297,MLP,5,2
1298,MLP,1,1
1299,MLP,1,2
1300,MLP,1,1
1301,MLP,1,1
1302,MLP,2,1
1303,MLP,3,3
1304,MLP,1,2
1305,MLP,2,3
1306,MLP,3,2
1307,MLP,3,3
1308,MLP,4,3
1309,MLP,2,3
1310,MLP,1,2
1311,MLP,1,2
1312,MLP,2,1
1313,MLP,2,1
1314,MLP,1,1
1315,MLP,1,1
1316,MLP,1,1
1317,MLP,2,2
1318,MLP,2,1
1319,MLP,3,2
1320,MLP,1,1
1321,MLP,2,2
1322,MLP,2,2
1323,MLP,3,2
1324,MLP,2,1
1325,MLP,2,1
1326,MLP,3,1
1327,MLP,1,1
1328,MLP,1,2
1329,MLP,1,1
1330,MLP,2,2
1331,MLP,2,1
1332,MLP,0,0
1333,MLP,2,1
1334,MLP,3,3
1335,MLP,1,2
1336,MLP,4,2
1337,MLP,0,1
1338,MLP,2,1
1339,MLP,2,2
1340,MLP,2,1
1341,MLP,0,1
1342,MLP,3,3
1343,MLP,0,1
1344,MLP,2,2
1345,MLP,2,1
1346,MLP,1,2
1347,MLP,5,3
1348,MLP,2,1
1349,MLP,2,2
1350,MLP,3,1
1351,MLP,2,2
1352,MLP,2,3
1353,MLP,2,1
1354,MLP,2,3
1355,MLP,2,2
1356,MLP,2,2
1357,MLP,2,2
1358,MLP,2,2
1359,MLP,0,1
1360,MLP,2,1
